year,faction_id,faction_name_ru,members_count,total_faction_power,raw_power_share,normalized_power_share,mean_age,weighted_mean_age,mean_political_age,weighted_mean_political_age,mean_elite_age,share_60_plus,share_70_plus
1969,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1235,0.0916,65.36,65.36,40.5,40.5,4.71,1.0,0.0
1969,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1235,0.0916,55.05,55.05,30.5,30.5,2.12,0.0,0.0
1970,lateussr_party_apparatus,Позднесоветский партийный аппарат,5,2.99,0.598,0.4436,64.18,64.05,39.7,39.65,10.88,0.8,0.0
1970,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.2,0.1484,63.53,63.53,39.5,39.5,17.71,1.0,0.0
1970,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.17,0.1261,63.53,63.53,39.5,39.5,17.71,1.0,0.0
1970,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.133,0.0987,67.61,67.61,43.5,43.5,17.71,1.0,0.0
1970,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1235,0.0916,66.36,66.36,41.5,41.5,5.71,1.0,0.0
1970,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1235,0.0916,56.04,56.04,31.5,31.5,3.12,0.0,0.0
1971,lateussr_party_apparatus,Позднесоветский партийный аппарат,6,3.6875,0.6766,0.4958,62.78,63.48,38.36,39.11,8.55,0.5714,0.0
1971,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1835,0.1345,64.53,64.53,40.5,40.5,18.71,1.0,0.0
1971,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.156,0.1143,64.53,64.53,40.5,40.5,18.71,1.0,0.0
1971,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.122,0.0894,68.61,68.61,44.5,44.5,18.71,1.0,0.0
1971,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1133,0.083,67.36,67.36,42.5,42.5,6.71,1.0,0.0
1971,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1133,0.083,57.04,57.04,32.5,32.5,4.12,0.0,0.0
1972,lateussr_party_apparatus,Позднесоветский партийный аппарат,6,3.6875,0.6766,0.4958,63.79,64.49,39.36,40.11,9.55,0.5714,0.0
1972,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1835,0.1345,65.53,65.53,41.5,41.5,19.71,1.0,0.0
1972,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.156,0.1143,65.53,65.53,41.5,41.5,19.71,1.0,0.0
1972,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.122,0.0894,69.61,69.61,45.5,45.5,19.71,1.0,0.0
1972,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1133,0.083,68.36,68.36,43.5,43.5,7.71,1.0,0.0
1972,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1133,0.083,58.05,58.05,33.5,33.5,5.12,0.0,0.0
1973,lateussr_party_apparatus,Позднесоветский партийный аппарат,7,4.1275,0.6879,0.4914,64.68,65.32,40.25,40.93,9.26,0.625,0.25
1973,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1667,0.119,66.53,66.53,42.5,42.5,20.71,1.0,0.0
1973,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.1417,0.1012,66.53,66.53,42.5,42.5,20.71,1.0,0.0
1973,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.1108,0.0792,70.61,70.61,46.5,46.5,20.71,1.0,1.0
1973,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1029,0.0735,69.36,69.36,44.5,44.5,8.71,1.0,0.0
1973,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1029,0.0735,59.05,59.05,34.5,34.5,6.12,0.0,0.0
1973,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0871,0.0622,63.95,63.95,39.5,39.5,0.18,1.0,0.0
1974,lateussr_party_apparatus,Позднесоветский партийный аппарат,7,4.1275,0.6879,0.4914,65.68,66.32,41.25,41.93,10.26,0.75,0.375
1974,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1667,0.119,67.53,67.53,43.5,43.5,21.71,1.0,0.0
1974,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.1417,0.1012,67.53,67.53,43.5,43.5,21.71,1.0,0.0
1974,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.1108,0.0792,71.61,71.61,47.5,47.5,21.71,1.0,1.0
1974,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1029,0.0735,70.36,70.36,45.5,45.5,9.71,1.0,1.0
1974,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1029,0.0735,60.05,60.05,35.5,35.5,7.12,1.0,0.0
1974,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0871,0.0622,64.95,64.95,40.5,40.5,1.18,1.0,0.0
1975,lateussr_party_apparatus,Позднесоветский партийный аппарат,7,4.1275,0.6879,0.4914,66.68,67.32,42.25,42.93,11.26,1.0,0.375
1975,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1667,0.119,68.53,68.53,44.5,44.5,22.71,1.0,0.0
1975,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.1417,0.1012,68.53,68.53,44.5,44.5,22.71,1.0,0.0
1975,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.1108,0.0792,72.61,72.61,48.5,48.5,22.71,1.0,1.0
1975,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.1029,0.0735,71.36,71.36,46.5,46.5,10.71,1.0,1.0
1975,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.1029,0.0735,61.04,61.04,36.5,36.5,8.12,1.0,0.0
1975,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0871,0.0622,65.95,65.95,41.5,41.5,2.18,1.0,0.0
1976,lateussr_party_apparatus,Позднесоветский партийный аппарат,8,4.6075,0.6535,0.4876,67.68,68.26,43.28,43.89,10.93,1.0,0.3333
1976,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1418,0.1058,69.53,69.53,45.5,45.5,23.71,1.0,0.0
1976,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.1206,0.0899,69.53,69.53,45.5,45.5,23.71,1.0,0.0
1976,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.0943,0.0704,73.61,73.61,49.5,49.5,23.71,1.0,1.0
1976,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.0876,0.0653,72.36,72.36,47.5,47.5,11.71,1.0,1.0
1976,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.0876,0.0653,62.05,62.05,37.5,37.5,9.12,1.0,0.0
1976,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0809,0.0603,67.67,67.67,43.5,43.5,0.32,1.0,0.0
1976,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0741,0.0553,66.96,66.96,42.5,42.5,3.18,1.0,0.0
1977,lateussr_party_apparatus,Позднесоветский партийный аппарат,7,4.1675,0.6412,0.4625,67.97,68.72,43.62,44.4,11.28,1.0,0.375
1977,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1538,0.111,70.53,70.53,46.5,46.5,24.71,1.0,1.0
1977,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.1308,0.0943,70.53,70.53,46.5,46.5,24.71,1.0,1.0
1977,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.1023,0.0738,74.61,74.61,50.5,50.5,24.71,1.0,1.0
1977,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.095,0.0685,73.36,73.36,48.5,48.5,12.71,1.0,1.0
1977,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.095,0.0685,63.05,63.05,38.5,38.5,10.12,1.0,0.0
1977,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0877,0.0633,68.67,68.67,44.5,44.5,1.32,1.0,0.0
1977,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0804,0.058,67.95,67.95,43.5,43.5,4.18,1.0,0.0
1978,lateussr_party_apparatus,Позднесоветский партийный аппарат,7,4.1675,0.6412,0.4625,68.97,69.72,44.62,45.4,12.28,1.0,0.375
1978,brezhnev_inner_circle,Брежневский ближний круг,1,1.0,0.1538,0.111,71.53,71.53,47.5,47.5,25.71,1.0,1.0
1978,dnipropetrovsk_network,Днепропетровская сеть,1,0.85,0.1308,0.0943,71.53,71.53,47.5,47.5,25.71,1.0,1.0
1978,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.1023,0.0738,75.61,75.61,51.5,51.5,25.71,1.0,1.0
1978,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.095,0.0685,74.36,74.36,49.5,49.5,13.71,1.0,1.0
1978,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.095,0.0685,64.05,64.05,39.5,39.5,11.12,1.0,0.0
1978,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0877,0.0633,69.67,69.67,45.5,45.5,2.32,1.0,0.0
1978,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0804,0.058,68.95,68.95,44.5,44.5,5.18,1.0,0.0
1979,lateussr_party_apparatus,Позднесоветский партийный аппарат,8,4.6075,0.6981,0.4496,69.72,70.43,45.94,46.6,12.72,1.0,0.4444
1979,brezhnev_inner_circle,Брежневский ближний круг,2,1.495,0.2265,0.1459,70.15,70.95,48.5,48.5,17.47,1.0,0.5
1979,dnipropetrovsk_network,Днепропетровская сеть,2,1.1525,0.1746,0.1125,70.15,71.28,48.5,48.5,17.47,1.0,0.5
1979,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.1008,0.0649,76.61,76.61,52.5,52.5,26.71,1.0,1.0
1979,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.6175,0.0936,0.0603,75.36,75.36,50.5,50.5,14.71,1.0,1.0
1979,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.0936,0.0603,65.04,65.04,40.5,40.5,12.12,1.0,0.0
1979,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0864,0.0556,70.67,70.67,46.5,46.5,3.32,1.0,1.0
1979,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0792,0.051,69.95,69.95,45.5,45.5,6.18,1.0,0.0
1980,lateussr_party_apparatus,Позднесоветский партийный аппарат,9,5.0075,0.6546,0.4522,71.17,71.73,47.3,47.83,12.4,1.0,0.6
1980,brezhnev_inner_circle,Брежневский ближний круг,2,1.495,0.1954,0.135,71.15,71.95,49.5,49.5,18.47,1.0,0.5
1980,dnipropetrovsk_network,Днепропетровская сеть,2,1.1525,0.1507,0.1041,71.15,72.28,49.5,49.5,18.47,1.0,0.5
1980,lateussr_economic_admins,Позднесоветские экономические администраторы,2,1.0425,0.1363,0.0942,75.75,75.86,51.0,51.09,8.15,1.0,1.0
1980,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.0869,0.0601,77.61,77.61,53.5,53.5,27.71,1.0,1.0
1980,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.0807,0.0558,66.05,66.05,41.5,41.5,13.12,1.0,0.0
1980,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0745,0.0515,71.67,71.67,47.5,47.5,4.32,1.0,1.0
1980,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0683,0.0472,70.96,70.96,46.5,46.5,7.18,1.0,1.0
1981,lateussr_party_apparatus,Позднесоветский партийный аппарат,8,4.4875,0.6411,0.4517,71.59,72.19,47.83,48.41,13.04,1.0,0.5556
1981,brezhnev_inner_circle,Брежневский ближний круг,2,1.495,0.2136,0.1505,72.15,72.95,50.5,50.5,19.47,1.0,0.5
1981,dnipropetrovsk_network,Днепропетровская сеть,2,1.1525,0.1646,0.116,72.15,73.28,50.5,50.5,19.47,1.0,0.5
1981,lateussr_ideological_apparatus,Позднесоветский идеологический аппарат,1,0.665,0.095,0.0669,78.61,78.61,54.5,54.5,28.71,1.0,1.0
1981,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.0882,0.0622,67.05,67.05,42.5,42.5,14.12,1.0,0.0
1981,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0814,0.0574,72.67,72.67,48.5,48.5,5.32,1.0,1.0
1981,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0746,0.0526,71.95,71.95,47.5,47.5,8.18,1.0,1.0
1981,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.425,0.0607,0.0428,76.13,76.13,51.5,51.5,1.59,1.0,1.0
1982,lateussr_party_apparatus,Позднесоветский партийный аппарат,7,4.545,0.7214,0.4873,71.3,71.7,47.5,47.86,12.41,1.0,0.5556
1982,brezhnev_inner_circle,Брежневский ближний круг,2,1.495,0.2373,0.1603,73.15,73.95,51.5,51.5,20.47,1.0,1.0
1982,dnipropetrovsk_network,Днепропетровская сеть,2,1.1525,0.1829,0.1236,73.15,74.28,51.5,51.5,20.47,1.0,1.0
1982,lateussr_kgb_security,КГБ / позднесоветская безопасность,1,0.6175,0.098,0.0662,68.05,68.05,43.5,43.5,15.12,1.0,0.0
1982,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.0905,0.0611,73.67,73.67,49.5,49.5,6.32,1.0,1.0
1982,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.0829,0.056,72.95,72.95,48.5,48.5,9.18,1.0,1.0
1982,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.425,0.0675,0.0456,77.13,77.13,52.5,52.5,2.59,1.0,1.0
1983,lateussr_party_apparatus,Позднесоветский партийный аппарат,6,4.2075,0.825,0.6981,71.77,71.3,48.0,47.4,11.25,1.0,0.5
1983,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.1118,0.0946,74.67,74.67,50.5,50.5,7.32,1.0,1.0
1983,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.1025,0.0867,73.95,73.95,49.5,49.5,10.18,1.0,1.0
1983,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.425,0.0833,0.0705,78.13,78.13,53.5,53.5,3.59,1.0,1.0
1983,dnipropetrovsk_network,Днепропетровская сеть,1,0.3025,0.0593,0.0502,71.77,71.77,52.5,52.5,12.23,1.0,1.0
1984,lateussr_party_apparatus,Позднесоветский партийный аппарат,5,2.8175,0.6192,0.5768,73.69,73.77,50.17,50.85,10.63,1.0,0.6667
1984,lateussr_military_industrial,ВПК / военный контур позднего СССР,1,0.57,0.1253,0.1167,75.67,75.67,51.5,51.5,8.32,1.0,1.0
1984,dnipropetrovsk_network,Днепропетровская сеть,1,0.55,0.1209,0.1126,72.77,72.77,53.5,53.5,13.23,1.0,1.0
1984,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.1148,0.107,74.96,74.96,50.5,50.5,11.18,1.0,1.0
1984,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.425,0.0934,0.087,79.13,79.13,54.5,54.5,4.59,1.0,1.0
1985,lateussr_party_apparatus,Позднесоветский партийный аппарат,4,1.9625,0.5032,0.3731,72.45,72.51,48.1,48.16,9.28,1.0,0.8
1985,perestroika_gorbachev_reformers,Горбачёвские реформаторы,1,1.0,0.2564,0.1901,54.33,54.33,33.5,33.5,6.59,0.0,0.0
1985,perestroika_union_center,Союзный центр,1,0.9,0.2308,0.1711,54.33,54.33,33.5,33.5,6.59,0.0,0.0
1985,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.134,0.0993,75.96,75.96,51.5,51.5,12.18,1.0,1.0
1985,perestroika_party_conservatives,Партийные консерваторы перестройки,1,0.45,0.1154,0.0856,64.59,64.59,40.5,40.5,0.19,1.0,0.0
1985,lateussr_economic_admins,Позднесоветские экономические администраторы,1,0.425,0.109,0.0808,80.13,80.13,55.5,55.5,5.59,1.0,1.0
1986,perestroika_gorbachev_reformers,Горбачёвские реформаторы,2,1.4,0.3944,0.3355,56.88,56.22,34.0,34.21,4.29,0.0,0.0
1986,perestroika_union_center,Союзный центр,1,0.9,0.2535,0.2157,55.33,55.33,34.5,34.5,7.59,0.0,0.0
1986,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.1472,0.1252,76.95,76.95,52.5,52.5,13.18,1.0,1.0
1986,perestroika_new_thinking_foreign_policy,Новое мышление / внешняя политика,1,0.475,0.1338,0.1138,58.43,58.43,33.5,33.5,1.0,0.0,0.0
1986,perestroika_party_conservatives,Партийные консерваторы перестройки,1,0.45,0.1268,0.1078,65.59,65.59,41.5,41.5,1.19,1.0,0.0
1986,lateussr_party_apparatus,Позднесоветский партийный аппарат,1,0.425,0.1197,0.1019,65.59,65.59,41.5,41.5,1.19,1.0,0.0
1987,perestroika_gorbachev_reformers,Горбачёвские реформаторы,2,1.4,0.3111,0.3355,57.88,57.22,35.0,35.21,5.29,0.0,0.0
1987,perestroika_union_center,Союзный центр,1,0.9,0.2,0.2157,56.33,56.33,35.5,35.5,8.59,0.0,0.0
1987,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.1161,0.1252,77.95,77.95,53.5,53.5,14.18,1.0,1.0
1987,perestroika_new_thinking_foreign_policy,Новое мышление / внешняя политика,1,0.475,0.1056,0.1138,59.43,59.43,34.49,34.49,2.0,0.0,0.0
1987,perestroika_party_conservatives,Партийные консерваторы перестройки,1,0.45,0.1,0.1078,66.59,66.59,42.5,42.5,2.19,1.0,0.0
1987,lateussr_party_apparatus,Позднесоветский партийный аппарат,1,0.425,0.0944,0.1019,66.59,66.59,42.5,42.5,2.19,1.0,0.0
1988,perestroika_gorbachev_reformers,Горбачёвские реформаторы,2,1.4,0.3457,0.3355,58.88,58.22,36.0,36.21,6.29,0.5,0.0
1988,perestroika_union_center,Союзный центр,1,0.9,0.2222,0.2157,57.33,57.33,36.5,36.5,9.59,0.0,0.0
1988,lateussr_foreign_policy,Позднесоветский внешнеполитический контур,1,0.5225,0.129,0.1252,78.96,78.96,54.5,54.5,15.18,1.0,1.0
1988,perestroika_new_thinking_foreign_policy,Новое мышление / внешняя политика,1,0.475,0.1173,0.1138,60.43,60.43,35.5,35.5,3.0,1.0,0.0
1988,perestroika_party_conservatives,Партийные консерваторы перестройки,1,0.45,0.1111,0.1078,67.59,67.59,43.5,43.5,3.19,1.0,0.0
1988,lateussr_party_apparatus,Позднесоветский партийный аппарат,1,0.425,0.1049,0.1019,67.59,67.59,43.5,43.5,3.19,1.0,0.0
1989,perestroika_gorbachev_reformers,Горбачёвские реформаторы,2,1.4,0.35,0.3394,59.88,59.22,37.0,37.21,7.29,0.5,0.0
1989,perestroika_union_center,Союзный центр,1,0.9,0.225,0.2182,58.33,58.33,37.5,37.5,10.59,0.0,0.0
1989,perestroika_new_thinking_foreign_policy,Новое мышление / внешняя политика,1,0.475,0.1187,0.1152,61.43,61.43,36.5,36.5,4.0,1.0,0.0
1989,perestroika_security_apparatus,Силовой контур перестройки,1,0.475,0.1187,0.1152,65.34,65.34,40.5,40.5,0.75,1.0,0.0
1989,perestroika_party_conservatives,Партийные консерваторы перестройки,1,0.45,0.1125,0.1091,68.59,68.59,44.5,44.5,4.19,1.0,0.0
1989,lateussr_party_apparatus,Позднесоветский партийный аппарат,1,0.425,0.1062,0.103,68.59,68.59,44.5,44.5,4.19,1.0,0.0
1990,perestroika_gorbachev_reformers,Горбачёвские реформаторы,2,1.4,0.3218,0.3394,60.88,60.22,38.0,38.21,8.29,0.5,0.0
1990,perestroika_union_center,Союзный центр,1,0.9,0.2069,0.2182,59.33,59.33,38.5,38.5,11.59,0.0,0.0
1990,perestroika_new_thinking_foreign_policy,Новое мышление / внешняя политика,1,0.475,0.1092,0.1152,62.43,62.43,37.5,37.5,5.0,1.0,0.0
1990,perestroika_security_apparatus,Силовой контур перестройки,1,0.475,0.1092,0.1152,66.34,66.34,41.5,41.5,1.75,1.0,0.0
1990,perestroika_party_conservatives,Партийные консерваторы перестройки,1,0.45,0.1034,0.1091,69.59,69.59,45.5,45.5,5.19,1.0,0.0
1990,lateussr_party_apparatus,Позднесоветский партийный аппарат,1,0.425,0.0977,0.103,69.59,69.59,45.5,45.5,5.19,1.0,0.0
1991,perestroika_gorbachev_reformers,Горбачёвские реформаторы,1,1.0,0.4255,0.4211,60.33,60.33,39.5,39.5,12.59,1.0,0.0
1991,perestroika_union_center,Союзный центр,1,0.9,0.383,0.3789,60.33,60.33,39.5,39.5,12.59,1.0,0.0
1991,perestroika_security_apparatus,Силовой контур перестройки,1,0.475,0.2021,0.2,67.34,67.34,42.5,42.5,2.75,1.0,0.0
1992,liberal_economists,Либеральные экономисты / реформаторы,1,0.4275,0.2137,1.0,37.04,37.04,12.5,12.5,0.64,0.0,0.0
1993,liberal_economists,Либеральные экономисты / реформаторы,1,0.4275,0.2036,1.0,38.04,38.04,13.5,13.5,1.64,0.0,0.0
1994,liberal_economists,Либеральные экономисты / реформаторы,1,0.4275,0.1676,1.0,39.04,39.04,14.5,14.5,2.64,0.0,0.0
1995,liberal_economists,Либеральные экономисты / реформаторы,1,0.4275,0.1676,1.0,40.04,40.04,15.5,15.5,3.64,0.0,0.0
1996,liberal_economists,Либеральные экономисты / реформаторы,1,0.4275,0.1379,1.0,41.04,41.04,16.5,16.5,4.64,0.0,0.0
1997,liberal_economists,Либеральные экономисты / реформаторы,1,0.4275,0.1379,1.0,42.04,42.04,17.5,17.5,5.64,0.0,0.0
1998,technocrats,Технократы,1,0.4125,0.1618,1.0,35.93,35.93,11.5,11.5,0.19,0.0,0.0
1999,political_managers,Политические менеджеры,1,0.5525,0.2631,0.5,43.33,43.33,18.49,18.49,0.28,0.0,0.0
1999,yeltsin_family,Семья Ельцина,1,0.5525,0.2631,0.5,43.33,43.33,18.49,18.49,0.28,0.0,0.0
2000,siloviki,Силовики,3,1.78,0.4,0.2511,45.51,46.33,21.83,22.84,1.11,0.0,0.0
2000,st_petersburg_network,Петербургская сеть,3,1.5875,0.3567,0.224,42.42,44.03,18.83,20.85,0.85,0.0,0.0
2000,political_managers,Политические менеджеры,2,1.075,0.2416,0.1517,40.05,40.17,15.5,15.61,1.1,0.0,0.0
2000,central_leader,Центр / лидерский контур,1,1.0,0.2247,0.1411,47.73,47.73,25.5,25.5,1.94,0.0,0.0
2000,fsb_security,ФСБ / госбезопасность,1,0.6175,0.1388,0.0871,48.98,48.98,24.5,24.5,0.9,0.0,0.0
2000,yeltsin_family,Семья Ельцина,1,0.5525,0.1242,0.078,44.33,44.33,19.5,19.5,1.29,0.0,0.0
2000,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.1067,0.067,39.72,39.72,15.5,15.5,0.12,0.0,0.0
2001,siloviki,Силовики,3,1.78,0.4,0.2511,46.51,47.33,22.83,23.84,2.11,0.0,0.0
2001,st_petersburg_network,Петербургская сеть,3,1.5875,0.3567,0.224,43.42,45.03,19.83,21.85,1.85,0.0,0.0
2001,political_managers,Политические менеджеры,2,1.075,0.2416,0.1517,41.05,41.17,16.5,16.61,2.1,0.0,0.0
2001,central_leader,Центр / лидерский контур,1,1.0,0.2247,0.1411,48.73,48.73,26.5,26.5,2.94,0.0,0.0
2001,fsb_security,ФСБ / госбезопасность,1,0.6175,0.1388,0.0871,49.98,49.98,25.5,25.5,1.89,0.0,0.0
2001,yeltsin_family,Семья Ельцина,1,0.5525,0.1242,0.078,45.33,45.33,20.5,20.5,2.29,0.0,0.0
2001,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.1067,0.067,40.72,40.72,16.5,16.5,1.12,0.0,0.0
2002,siloviki,Силовики,3,1.78,0.4,0.2511,47.5,48.32,23.83,24.84,3.11,0.0,0.0
2002,st_petersburg_network,Петербургская сеть,3,1.5875,0.3567,0.224,44.42,46.03,20.83,22.85,2.85,0.0,0.0
2002,political_managers,Политические менеджеры,2,1.075,0.2416,0.1517,42.05,42.17,17.5,17.61,3.1,0.0,0.0
2002,central_leader,Центр / лидерский контур,1,1.0,0.2247,0.1411,49.73,49.73,27.5,27.5,3.93,0.0,0.0
2002,fsb_security,ФСБ / госбезопасность,1,0.6175,0.1388,0.0871,50.97,50.97,26.5,26.5,2.89,0.0,0.0
2002,yeltsin_family,Семья Ельцина,1,0.5525,0.1242,0.078,46.33,46.33,21.5,21.5,3.29,0.0,0.0
2002,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.1067,0.067,41.72,41.72,17.5,17.5,2.12,0.0,0.0
2003,siloviki,Силовики,3,1.78,0.4,0.2511,48.5,49.32,24.83,25.83,4.11,0.0,0.0
2003,st_petersburg_network,Петербургская сеть,3,1.5875,0.3567,0.224,45.42,47.03,21.83,23.85,3.85,0.0,0.0
2003,political_managers,Политические менеджеры,2,1.075,0.2416,0.1517,43.05,43.17,18.49,18.6,4.1,0.0,0.0
2003,central_leader,Центр / лидерский контур,1,1.0,0.2247,0.1411,50.73,50.73,28.5,28.5,4.93,0.0,0.0
2003,fsb_security,ФСБ / госбезопасность,1,0.6175,0.1388,0.0871,51.97,51.97,27.5,27.5,3.89,0.0,0.0
2003,yeltsin_family,Семья Ельцина,1,0.5525,0.1242,0.078,47.33,47.33,22.49,22.49,4.28,0.0,0.0
2003,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.1067,0.067,42.72,42.72,18.49,18.49,3.12,0.0,0.0
2004,siloviki,Силовики,3,1.78,0.4684,0.2428,49.51,50.33,25.83,26.84,5.11,0.0,0.0
2004,st_petersburg_network,Петербургская сеть,3,1.5875,0.4178,0.2166,46.42,48.03,22.83,24.85,4.85,0.0,0.0
2004,central_leader,Центр / лидерский контур,2,1.3025,0.3428,0.1777,53.0,52.32,29.5,29.5,3.12,0.0,0.0
2004,fsb_security,ФСБ / госбезопасность,1,0.6175,0.1625,0.0842,52.98,52.98,28.5,28.5,4.9,0.0,0.0
2004,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1375,0.0713,43.81,43.81,19.5,19.5,4.5,0.0,0.0
2004,foreign_policy,Внешнеполитический контур,1,0.5225,0.1375,0.0713,54.28,54.28,29.5,29.5,0.31,0.0,0.0
2004,political_managers,Политические менеджеры,1,0.5225,0.1375,0.0713,39.78,39.78,15.5,15.5,4.91,0.0,0.0
2004,liberal_economists,Либеральные экономисты / реформаторы,1,0.475,0.125,0.0648,43.72,43.72,19.5,19.5,4.12,0.0,0.0
2005,siloviki,Силовики,3,1.78,0.4684,0.2428,50.51,51.33,26.83,27.84,6.11,0.0,0.0
2005,st_petersburg_network,Петербургская сеть,3,1.5875,0.4178,0.2166,47.42,49.03,23.83,25.85,5.85,0.0,0.0
2005,central_leader,Центр / лидерский контур,2,1.3025,0.3428,0.1777,54.0,53.32,30.5,30.5,4.12,0.0,0.0
2005,fsb_security,ФСБ / госбезопасность,1,0.6175,0.1625,0.0842,53.98,53.98,29.5,29.5,5.89,0.0,0.0
2005,energy_state_corporations,Энергетика / госкомпании,1,0.5225,0.1375,0.0713,44.81,44.81,20.5,20.5,5.5,0.0,0.0
